satellite_id,plane,slot,samples,sunlit_samples,sunlit_ratio_pct
104,3,20,1441,935,64.8854961832061
105,3,21,1441,942,65.37126995142262
106,3,22,1441,944,65.51006245662734
107,3,23,1441,944,65.51006245662734
108,3,24,1441,944,65.51006245662734
109,3,25,1441,944,65.51006245662734
110,3,26,1441,944,65.51006245662734
111,3,27,1441,944,65.51006245662734
112,4,0,1441,929,64.46911866759196
113,4,1,1441,917,63.63636363636363
114,4,2,1441,910,63.15058986814712
115,4,3,1441,905,62.803608605135324
116,4,4,1441,904,62.734212352532964
117,4,5,1441,897,62.248438584316446
118,4,6,1441,890,61.76266481609993
119,4,7,1441,883,61.27689104788342
120,4,8,1441,881,61.1380985426787
121,4,9,1441,881,61.1380985426787
122,4,10,1441,873,60.58292852185982
123,4,11,1441,879,60.99930603747398
124,4,12,1441,886,61.48507980569049
125,4,13,1441,899,62.387231089521165
126,4,14,1441,907,62.94240111034004
127,4,15,1441,914,63.42817487855656
128,4,16,1441,921,63.91394864677307
129,4,17,1441,928,64.3997224149896
130,4,18,1441,935,64.8854961832061
131,4,19,1441,937,65.02428868841082
132,4,20,1441,941,65.30187369882026
133,4,21,1441,944,65.51006245662734
134,4,22,1441,948,65.78764746703678
135,4,23,1441,951,65.99583622484386
136,4,24,1441,951,65.99583622484386
137,4,25,1441,951,65.99583622484386
138,4,26,1441,945,65.5794587092297
139,4,27,1441,938,65.09368494101318
140,5,0,1441,933,64.74670367800138
141,5,1,1441,926,64.26092990978488
142,5,2,1441,919,63.77515614156835
143,5,3,1441,908,63.0117973629424
144,5,4,1441,898,62.317834836918806
145,5,5,1441,891,61.83206106870229
146,5,6,1441,888,61.62387231089521
147,5,7,1441,889,61.69326856349757
148,5,8,1441,889,61.69326856349757
149,5,9,1441,889,61.69326856349757
150,5,10,1441,893,61.97085357390701
151,5,11,1441,900,62.456627342123525
152,5,12,1441,906,62.87300485773768
153,5,13,1441,906,62.87300485773768
154,5,14,1441,913,63.3587786259542
155,5,15,1441,921,63.91394864677307
156,5,16,1441,934,64.81609993060374
157,5,17,1441,941,65.30187369882026
158,5,18,1441,948,65.78764746703678
159,5,19,1441,955,66.2734212352533
160,5,20,1441,958,66.48160999306037
161,5,21,1441,958,66.48160999306037
162,5,22,1441,951,65.99583622484386
163,5,23,1441,951,65.99583622484386
164,5,24,1441,951,65.99583622484386
165,5,25,1441,952,66.06523247744622
166,5,26,1441,947,65.71825121443442
167,5,27,1441,940,65.2324774462179
168,6,0,1441,942,65.37126995142262
169,6,1,1441,928,64.3997224149896
170,6,2,1441,921,63.91394864677307
171,6,3,1441,914,63.42817487855656
172,6,4,1441,907,62.94240111034004
173,6,5,1441,900,62.456627342123525
174,6,6,1441,897,62.248438584316446
175,6,7,1441,897,62.248438584316446
176,6,8,1441,902,62.595419847328245
177,6,9,1441,907,62.94240111034004
178,6,10,1441,911,63.21998612074948
179,6,11,1441,913,63.3587786259542
180,6,12,1441,920,63.84455239417071
181,6,13,1441,927,64.33032616238724
182,6,14,1441,934,64.81609993060374
183,6,15,1441,941,65.30187369882026
184,6,16,1441,948,65.78764746703678
185,6,17,1441,957,66.41221374045801
186,6,18,1441,969,67.24496877168633
187,6,19,1441,972,67.45315752949341
188,6,20,1441,965,66.96738376127689
189,6,21,1441,965,66.96738376127689
190,6,22,1441,965,66.96738376127689
191,6,23,1441,965,66.96738376127689
192,6,24,1441,962,66.75919500346981
193,6,25,1441,955,66.2734212352533
194,6,26,1441,948,65.78764746703678
195,6,27,1441,948,65.78764746703678
196,7,0,1441,943,65.44066620402498
197,7,1,1441,942,65.37126995142262
198,7,2,1441,937,65.02428868841082
199,7,3,1441,930,64.53851492019432
200,7,4,1441,923,64.0527411519778
201,7,5,1441,921,63.91394864677307
202,7,6,1441,913,63.3587786259542
203,7,7,1441,913,63.3587786259542
204,7,8,1441,914,63.42817487855656
205,7,9,1441,921,63.91394864677307
206,7,10,1441,931,64.60791117279666
207,7,11,1441,942,65.37126995142262
208,7,12,1441,949,65.85704371963914
209,7,13,1441,956,66.34281748785565
210,7,14,1441,963,66.82859125607217
211,7,15,1441,964,66.89798750867453
212,7,16,1441,969,67.24496877168633
213,7,17,1441,976,67.73074253990285
214,7,18,1441,979,67.93893129770993
215,7,19,1441,979,67.93893129770993
216,7,20,1441,986,68.42470506592645
