satellite_id,plane,slot,samples,sunlit_samples,sunlit_ratio_pct
741,33,15,1441,1441,100.0
742,33,16,1441,1441,100.0
743,33,17,1441,1441,100.0
744,33,18,1441,1441,100.0
745,33,19,1441,1441,100.0
746,33,20,1441,1441,100.0
747,33,21,1441,1441,100.0
748,34,0,1441,1272,88.27203331020125
749,34,1,1441,1275,88.48022206800833
750,34,2,1441,1285,89.17418459403193
751,34,3,1441,1292,89.65995836224843
752,34,4,1441,1294,89.79875086745315
753,34,5,1441,1293,89.72935461485079
754,34,6,1441,1293,89.72935461485079
755,34,7,1441,1294,89.79875086745315
756,34,8,1441,1291,89.59056210964607
757,34,9,1441,1293,89.72935461485079
758,34,10,1441,1292,89.65995836224843
759,34,11,1441,1293,89.72935461485079
760,34,12,1441,1285,89.17418459403193
761,34,13,1441,1274,88.41082581540597
762,34,14,1441,1273,88.34142956280361
763,34,15,1441,1270,88.13324080499653
764,34,16,1441,1272,88.27203331020125
765,34,17,1441,1274,88.41082581540597
766,34,18,1441,1271,88.20263705759889
767,34,19,1441,1273,88.34142956280361
768,34,20,1441,1271,88.20263705759889
769,34,21,1441,1271,88.20263705759889
770,35,0,1441,1163,80.70784177654407
771,35,1,1441,1171,81.26301179736294
772,35,2,1441,1180,81.88757807078417
773,35,3,1441,1189,82.51214434420541
774,35,4,1441,1193,82.78972935461485
775,35,5,1441,1192,82.72033310201249
776,35,6,1441,1192,82.72033310201249
777,35,7,1441,1193,82.78972935461485
778,35,8,1441,1192,82.72033310201249
779,35,9,1441,1193,82.78972935461485
780,35,10,1441,1188,82.44274809160305
781,35,11,1441,1180,81.88757807078417
782,35,12,1441,1171,81.26301179736294
783,35,13,1441,1164,80.77723802914643
784,35,14,1441,1157,80.29146426092991
785,35,15,1441,1156,80.22206800832755
786,35,16,1441,1157,80.29146426092991
787,35,17,1441,1157,80.29146426092991
788,35,18,1441,1157,80.29146426092991
789,35,19,1441,1157,80.29146426092991
790,35,20,1441,1156,80.22206800832755
791,35,21,1441,1157,80.29146426092991
792,36,0,1441,1101,76.40527411519778
793,36,1,1441,1110,77.02984038861902
794,36,2,1441,1117,77.51561415683553
795,36,3,1441,1127,78.20957668285912
796,36,4,1441,1132,78.55655794587092
797,36,5,1441,1131,78.48716169326856
798,36,6,1441,1131,78.48716169326856
799,36,7,1441,1131,78.48716169326856
800,36,8,1441,1132,78.55655794587092
801,36,9,1441,1129,78.34836918806384
802,36,10,1441,1121,77.79319916724496
803,36,11,1441,1111,77.09923664122137
804,36,12,1441,1103,76.5440666204025
805,36,13,1441,1095,75.98889659958363
806,36,14,1441,1087,75.43372657876475
807,36,15,1441,1088,75.50312283136711
808,36,16,1441,1087,75.43372657876475
809,36,17,1441,1087,75.43372657876475
810,36,18,1441,1088,75.50312283136711
811,36,19,1441,1086,75.36433032616239
812,36,20,1441,1087,75.43372657876475
813,36,21,1441,1092,75.78070784177655
814,37,0,1441,1059,73.49063150589868
815,37,1,1441,1067,74.04580152671755
816,37,2,1441,1075,74.60097154753643
817,37,3,1441,1083,75.15614156835531
818,37,4,1441,1089,75.57251908396947
819,37,5,1441,1088,75.50312283136711
820,37,6,1441,1088,75.50312283136711
821,37,7,1441,1088,75.50312283136711
822,37,8,1441,1088,75.50312283136711
823,37,9,1441,1080,74.94795281054823
824,37,10,1441,1072,74.39278278972935
825,37,11,1441,1063,73.76821651630812
826,37,12,1441,1054,73.14365024288688
827,37,13,1441,1046,72.58848022206801
828,37,14,1441,1039,72.1027064538515
829,37,15,1441,1037,71.96391394864678
830,37,16,1441,1037,71.96391394864678
831,37,17,1441,1038,72.03331020124914
832,37,18,1441,1037,71.96391394864678
833,37,19,1441,1038,72.03331020124914
834,37,20,1441,1041,72.24149895905622
835,37,21,1441,1049,72.7966689798751
836,38,0,1441,1025,71.13115891741846
837,38,1,1441,1034,71.7557251908397
838,38,2,1441,1042,72.31089521165858
839,38,3,1441,1051,72.9354614850798
840,38,4,1441,1056,73.2824427480916
841,38,5,1441,1056,73.2824427480916
842,38,6,1441,1057,73.35183900069396
843,38,7,1441,1057,73.35183900069396
844,38,8,1441,1053,73.07425399028452
845,38,9,1441,1043,72.38029146426094
846,38,10,1441,1034,71.7557251908397
847,38,11,1441,1025,71.13115891741846
848,38,12,1441,1016,70.50659264399722
849,38,13,1441,1008,69.95142262317835
850,38,14,1441,1001,69.46564885496183
851,38,15,1441,1002,69.53504510756419
852,38,16,1441,1002,69.53504510756419
853,38,17,1441,1001,69.46564885496183
854,38,18,1441,1002,69.53504510756419
855,38,19,1441,1002,69.53504510756419
856,38,20,1441,1009,70.0208188757807
857,38,21,1441,1018,70.64538514920194
858,39,0,1441,1001,69.46564885496183
859,39,1,1441,1010,70.09021512838306
860,39,2,1441,1017,70.57598889659958
861,39,3,1441,1027,71.26995142262318
862,39,4,1441,1031,71.54753643303262
863,39,5,1441,1031,71.54753643303262
864,39,6,1441,1032,71.61693268563498
865,39,7,1441,1032,71.61693268563498
866,39,8,1441,1024,71.0617626648161
867,39,9,1441,1016,70.50659264399722
868,39,10,1441,1006,69.81263011797363
869,39,11,1441,995,69.04927133934767
870,39,12,1441,987,68.4941013185288
871,39,13,1441,979,67.93893129770993
872,39,14,1441,972,67.45315752949341
873,39,15,1441,973,67.52255378209577
874,39,16,1441,974,67.59195003469813
875,39,17,1441,972,67.45315752949341
876,39,18,1441,973,67.52255378209577
877,39,19,1441,976,67.73074253990285
878,39,20,1441,984,68.28591256072173
879,39,21,1441,994,68.97987508674531
880,40,0,1441,981,68.07772380291465
881,40,1,1441,991,68.77168632893823
882,40,2,1441,1000,69.39625260235947
883,40,3,1441,1008,69.95142262317835
884,40,4,1441,1012,70.22900763358778
885,40,5,1441,1012,70.22900763358778
886,40,6,1441,1012,70.22900763358778
887,40,7,1441,1010,70.09021512838306
888,40,8,1441,1000,69.39625260235947
889,40,9,1441,990,68.70229007633588
890,40,10,1441,982,68.14712005551701
891,40,11,1441,974,67.59195003469813
892,40,12,1441,964,66.89798750867453
893,40,13,1441,956,66.34281748785565
894,40,14,1441,951,65.99583622484386
895,40,15,1441,951,65.99583622484386
896,40,16,1441,951,65.99583622484386
897,40,17,1441,952,66.06523247744622
898,40,18,1441,952,66.06523247744622
899,40,19,1441,955,66.2734212352533
900,40,20,1441,964,66.89798750867453
901,40,21,1441,973,67.52255378209577
902,41,0,1441,966,67.03678001387925
903,41,1,1441,976,67.73074253990285
904,41,2,1441,985,68.35530881332409
905,41,3,1441,993,68.91047883414295
906,41,4,1441,997,69.18806384455239
907,41,5,1441,996,69.11866759195003
908,41,6,1441,996,69.11866759195003
909,41,7,1441,991,68.77168632893823
910,41,8,1441,982,68.14712005551701
911,41,9,1441,972,67.45315752949341
912,41,10,1441,963,66.82859125607217
913,41,11,1441,955,66.2734212352533
914,41,12,1441,945,65.5794587092297
915,41,13,1441,937,65.02428868841082
916,41,14,1441,933,64.74670367800138
917,41,15,1441,932,64.67730742539902
918,41,16,1441,933,64.74670367800138
919,41,17,1441,934,64.81609993060374
920,41,18,1441,933,64.74670367800138
921,41,19,1441,942,65.37126995142262
922,41,20,1441,950,65.9264399722415
923,41,21,1441,958,66.48160999306037
924,42,0,1441,955,66.2734212352533
925,42,1,1441,964,66.89798750867453
926,42,2,1441,972,67.45315752949341
927,42,3,1441,982,68.14712005551701
928,42,4,1441,984,68.28591256072173
929,42,5,1441,983,68.21651630811937
930,42,6,1441,984,68.28591256072173
931,42,7,1441,975,67.66134628730049
932,42,8,1441,966,67.03678001387925
933,42,9,1441,958,66.48160999306037
934,42,10,1441,948,65.78764746703678
935,42,11,1441,939,65.16308119361554
936,42,12,1441,931,64.60791117279666
937,42,13,1441,923,64.0527411519778
938,42,14,1441,917,63.63636363636363
939,42,15,1441,918,63.70575988896599
940,42,16,1441,919,63.77515614156835
941,42,17,1441,919,63.77515614156835
942,42,18,1441,921,63.91394864677307
943,42,19,1441,929,64.46911866759196
944,42,20,1441,938,65.09368494101318
945,42,21,1441,946,65.64885496183206
946,43,0,1441,946,65.64885496183206
947,43,1,1441,956,66.34281748785565
948,43,2,1441,964,66.89798750867453
949,43,3,1441,972,67.45315752949341
950,43,4,1441,974,67.59195003469813
951,43,5,1441,974,67.59195003469813
952,43,6,1441,971,67.38376127689105
953,43,7,1441,962,66.75919500346981
954,43,8,1441,952,66.06523247744622
955,43,9,1441,943,65.44066620402498
956,43,10,1441,935,64.8854961832061
957,43,11,1441,927,64.33032616238724
958,43,12,1441,918,63.70575988896599
959,43,13,1441,910,63.15058986814712
960,43,14,1441,907,62.94240111034004
961,43,15,1441,907,62.94240111034004
962,43,16,1441,907,62.94240111034004
963,43,17,1441,907,62.94240111034004
964,43,18,1441,911,63.21998612074948
965,43,19,1441,919,63.77515614156835
966,43,20,1441,929,64.46911866759196
967,43,21,1441,937,65.02428868841082
968,44,0,1441,939,65.16308119361554
969,44,1,1441,948,65.78764746703678
970,44,2,1441,956,66.34281748785565
971,44,3,1441,965,66.96738376127689
972,44,4,1441,965,66.96738376127689
973,44,5,1441,965,66.96738376127689
974,44,6,1441,960,66.6204024982651
975,44,7,1441,952,66.06523247744622
976,44,8,1441,944,65.51006245662734
977,44,9,1441,935,64.8854961832061
978,44,10,1441,926,64.26092990978488
979,44,11,1441,917,63.63636363636363
980,44,12,1441,907,62.94240111034004
981,44,13,1441,898,62.317834836918806
982,44,14,1441,896,62.179042331714086
983,44,15,1441,897,62.248438584316446
984,44,16,1441,897,62.248438584316446
985,44,17,1441,897,62.248438584316446
986,44,18,1441,904,62.734212352532964
987,44,19,1441,913,63.3587786259542
988,44,20,1441,922,63.98334489937543
989,44,21,1441,930,64.53851492019432
990,45,0,1441,933,64.74670367800138
991,45,1,1441,942,65.37126995142262
992,45,2,1441,951,65.99583622484386
993,45,3,1441,958,66.48160999306037
994,45,4,1441,958,66.48160999306037
995,45,5,1441,959,66.55100624566273
996,45,6,1441,952,66.06523247744622
997,45,7,1441,943,65.44066620402498
998,45,8,1441,935,64.8854961832061
999,45,9,1441,926,64.26092990978488
1000,45,10,1441,917,63.63636363636363
1001,45,11,1441,908,63.0117973629424
1002,45,12,1441,899,62.387231089521165
1003,45,13,1441,890,61.76266481609993
1004,45,14,1441,890,61.76266481609993
1005,45,15,1441,889,61.69326856349757
1006,45,16,1441,889,61.69326856349757
1007,45,17,1441,891,61.83206106870229
1008,45,18,1441,898,62.317834836918806
1009,45,19,1441,907,62.94240111034004
1010,45,20,1441,916,63.56696738376127
1011,45,21,1441,924,64.12213740458016
1012,46,0,1441,929,64.46911866759196
1013,46,1,1441,938,65.09368494101318
1014,46,2,1441,947,65.71825121443442
1015,46,3,1441,953,66.13462873004858
1016,46,4,1441,953,66.13462873004858
1017,46,5,1441,954,66.20402498265094
1018,46,6,1441,944,65.51006245662734
1019,46,7,1441,936,64.95489243580846
1020,46,8,1441,928,64.3997224149896
1021,46,9,1441,919,63.77515614156835
1022,46,10,1441,909,63.08119361554476
1023,46,11,1441,901,62.526023594725885
1024,46,12,1441,892,61.90145732130465
1025,46,13,1441,883,61.27689104788342
1026,46,14,1441,884,61.34628730048578
1027,46,15,1441,884,61.34628730048578
1028,46,16,1441,883,61.27689104788342
1029,46,17,1441,887,61.55447605829285
1030,46,18,1441,895,62.10964607911173
1031,46,19,1441,903,62.664816099930604
1032,46,20,1441,912,63.28938237335184
1033,46,21,1441,921,63.91394864677307
1034,47,0,1441,927,64.33032616238724
1035,47,1,1441,936,64.95489243580846
1036,47,2,1441,945,65.5794587092297
1037,47,3,1441,950,65.9264399722415
1038,47,4,1441,949,65.85704371963914
1039,47,5,1441,947,65.71825121443442
1040,47,6,1441,938,65.09368494101318
1041,47,7,1441,929,64.46911866759196
1042,47,8,1441,921,63.91394864677307
1043,47,9,1441,912,63.28938237335184
1044,47,10,1441,903,62.664816099930604
1045,47,11,1441,895,62.10964607911173
1046,47,12,1441,886,61.48507980569049
1047,47,13,1441,878,60.92990978487162
1048,47,14,1441,879,60.99930603747398
1049,47,15,1441,879,60.99930603747398
1050,47,16,1441,878,60.92990978487162
1051,47,17,1441,883,61.27689104788342
1052,47,18,1441,892,61.90145732130465
1053,47,19,1441,900,62.456627342123525
1054,47,20,1441,909,63.08119361554476
1055,47,21,1441,918,63.70575988896599
1056,48,0,1441,925,64.19153365718252
1057,48,1,1441,934,64.81609993060374
1058,48,2,1441,942,65.37126995142262
1059,48,3,1441,946,65.64885496183206
1060,48,4,1441,947,65.71825121443442
1061,48,5,1441,942,65.37126995142262
1062,48,6,1441,934,64.81609993060374
1063,48,7,1441,926,64.26092990978488
1064,48,8,1441,916,63.56696738376127
1065,48,9,1441,907,62.94240111034004
1066,48,10,1441,899,62.387231089521165
1067,48,11,1441,890,61.76266481609993
1068,48,12,1441,881,61.1380985426787
1069,48,13,1441,876,60.7911172796669
1070,48,14,1441,875,60.72172102706454
1071,48,15,1441,875,60.72172102706454
1072,48,16,1441,876,60.7911172796669
1073,48,17,1441,882,61.20749479528106
1074,48,18,1441,890,61.76266481609993
1075,48,19,1441,900,62.456627342123525
1076,48,20,1441,908,63.0117973629424
1077,48,21,1441,916,63.56696738376127
1078,49,0,1441,925,64.19153365718252
1079,49,1,1441,933,64.74670367800138
1080,49,2,1441,942,65.37126995142262
1081,49,3,1441,944,65.51006245662734
1082,49,4,1441,944,65.51006245662734
1083,49,5,1441,938,65.09368494101318
1084,49,6,1441,930,64.53851492019432
1085,49,7,1441,921,63.91394864677307
1086,49,8,1441,912,63.28938237335184
1087,49,9,1441,904,62.734212352532964
1088,49,10,1441,895,62.10964607911173
1089,49,11,1441,886,61.48507980569049
1090,49,12,1441,878,60.92990978487162
1091,49,13,1441,873,60.58292852185982
1092,49,14,1441,873,60.58292852185982
1093,49,15,1441,873,60.58292852185982
1094,49,16,1441,873,60.58292852185982
1095,49,17,1441,881,61.1380985426787
1096,49,18,1441,890,61.76266481609993
1097,49,19,1441,898,62.317834836918806
1098,49,20,1441,907,62.94240111034004
1099,49,21,1441,915,63.49757113115892
1100,50,0,1441,925,64.19153365718252
1101,50,1,1441,934,64.81609993060374
1102,50,2,1441,943,65.44066620402498
1103,50,3,1441,944,65.51006245662734
1104,50,4,1441,944,65.51006245662734
1105,50,5,1441,936,64.95489243580846
1106,50,6,1441,927,64.33032616238724
1107,50,7,1441,918,63.70575988896599
1108,50,8,1441,909,63.08119361554476
1109,50,9,1441,900,62.456627342123525
1110,50,10,1441,891,61.83206106870229
1111,50,11,1441,883,61.27689104788342
1112,50,12,1441,875,60.72172102706454
1113,50,13,1441,872,60.51353226925746
1114,50,14,1441,872,60.51353226925746
1115,50,15,1441,872,60.51353226925746
1116,50,16,1441,873,60.58292852185982
1117,50,17,1441,881,61.1380985426787
1118,50,18,1441,889,61.69326856349757
1119,50,19,1441,898,62.317834836918806
1120,50,20,1441,907,62.94240111034004
1121,50,21,1441,916,63.56696738376127
1122,51,0,1441,926,64.26092990978488
1123,51,1,1441,935,64.8854961832061
1124,51,2,1441,943,65.44066620402498
1125,51,3,1441,944,65.51006245662734
1126,51,4,1441,943,65.44066620402498
1127,51,5,1441,934,64.81609993060374
1128,51,6,1441,924,64.12213740458016
1129,51,7,1441,915,63.49757113115892
1130,51,8,1441,907,62.94240111034004
1131,51,9,1441,898,62.317834836918806
1132,51,10,1441,890,61.76266481609993
1133,51,11,1441,882,61.20749479528106
1134,51,12,1441,873,60.58292852185982
1135,51,13,1441,871,60.4441360166551
1136,51,14,1441,872,60.51353226925746
1137,51,15,1441,872,60.51353226925746
1138,51,16,1441,874,60.65232477446218
1139,51,17,1441,882,61.20749479528106
1140,51,18,1441,891,61.83206106870229
1141,51,19,1441,899,62.387231089521165
1142,51,20,1441,908,63.0117973629424
1143,51,21,1441,917,63.63636363636363
1144,52,0,1441,928,64.3997224149896
1145,52,1,1441,937,65.02428868841082
1146,52,2,1441,943,65.44066620402498
1147,52,3,1441,942,65.37126995142262
1148,52,4,1441,940,65.2324774462179
1149,52,5,1441,931,64.60791117279666
1150,52,6,1441,922,63.98334489937543
1151,52,7,1441,914,63.42817487855656
1152,52,8,1441,906,62.87300485773768
1153,52,9,1441,898,62.317834836918806
1154,52,10,1441,890,61.76266481609993
1155,52,11,1441,881,61.1380985426787
1156,52,12,1441,872,60.51353226925746
1157,52,13,1441,872,60.51353226925746
1158,52,14,1441,872,60.51353226925746
1159,52,15,1441,871,60.4441360166551
1160,52,16,1441,875,60.72172102706454
1161,52,17,1441,884,61.34628730048578
1162,52,18,1441,893,61.97085357390701
1163,52,19,1441,902,62.595419847328245
1164,52,20,1441,911,63.21998612074948
1165,52,21,1441,920,63.84455239417071
1166,53,0,1441,930,64.53851492019432
1167,53,1,1441,940,65.2324774462179
1168,53,2,1441,943,65.44066620402498
1169,53,3,1441,944,65.51006245662734
1170,53,4,1441,940,65.2324774462179
1171,53,5,1441,932,64.67730742539902
1172,53,6,1441,923,64.0527411519778
1173,53,7,1441,914,63.42817487855656
1174,53,8,1441,905,62.803608605135324
1175,53,9,1441,896,62.179042331714086
1176,53,10,1441,887,61.55447605829285
1177,53,11,1441,878,60.92990978487162
1178,53,12,1441,872,60.51353226925746
1179,53,13,1441,872,60.51353226925746
1180,53,14,1441,872,60.51353226925746
1181,53,15,1441,873,60.58292852185982
1182,53,16,1441,879,60.99930603747398
1183,53,17,1441,888,61.62387231089521
1184,53,18,1441,897,62.248438584316446
1185,53,19,1441,905,62.803608605135324
1186,53,20,1441,914,63.42817487855656
1187,53,21,1441,922,63.98334489937543
1188,54,0,1441,933,64.74670367800138
1189,54,1,1441,943,65.44066620402498
1190,54,2,1441,946,65.64885496183206
1191,54,3,1441,946,65.64885496183206
1192,54,4,1441,941,65.30187369882026
1193,54,5,1441,932,64.67730742539902
1194,54,6,1441,922,63.98334489937543
1195,54,7,1441,913,63.3587786259542
1196,54,8,1441,905,62.803608605135324
1197,54,9,1441,895,62.10964607911173
1198,54,10,1441,886,61.48507980569049
1199,54,11,1441,878,60.92990978487162
1200,54,12,1441,874,60.65232477446218
1201,54,13,1441,874,60.65232477446218
1202,54,14,1441,876,60.7911172796669
1203,54,15,1441,876,60.7911172796669
1204,54,16,1441,883,61.27689104788342
1205,54,17,1441,892,61.90145732130465
1206,54,18,1441,900,62.456627342123525
1207,54,19,1441,908,63.0117973629424
1208,54,20,1441,917,63.63636363636363
1209,54,21,1441,925,64.19153365718252
1210,55,0,1441,940,65.2324774462179
1211,55,1,1441,948,65.78764746703678
1212,55,2,1441,948,65.78764746703678
1213,55,3,1441,947,65.71825121443442
1214,55,4,1441,939,65.16308119361554
1215,55,5,1441,931,64.60791117279666
1216,55,6,1441,921,63.91394864677307
1217,55,7,1441,914,63.42817487855656
1218,55,8,1441,906,62.87300485773768
1219,55,9,1441,897,62.248438584316446
1220,55,10,1441,889,61.69326856349757
1221,55,11,1441,880,61.06870229007634
1222,55,12,1441,877,60.86051353226926
1223,55,13,1441,876,60.7911172796669
1224,55,14,1441,877,60.86051353226926
1225,55,15,1441,877,60.86051353226926
1226,55,16,1441,885,61.41568355308814
1227,55,17,1441,895,62.10964607911173
1228,55,18,1441,904,62.734212352532964
1229,55,19,1441,912,63.28938237335184
1230,55,20,1441,923,64.0527411519778
1231,55,21,1441,932,64.67730742539902
1232,56,0,1441,944,65.51006245662734
1233,56,1,1441,951,65.99583622484386
1234,56,2,1441,951,65.99583622484386
1235,56,3,1441,950,65.9264399722415
1236,56,4,1441,941,65.30187369882026
1237,56,5,1441,932,64.67730742539902
1238,56,6,1441,923,64.0527411519778
1239,56,7,1441,914,63.42817487855656
1240,56,8,1441,905,62.803608605135324
1241,56,9,1441,896,62.179042331714086
1242,56,10,1441,888,61.62387231089521
1243,56,11,1441,881,61.1380985426787
1244,56,12,1441,881,61.1380985426787
1245,56,13,1441,881,61.1380985426787
1246,56,14,1441,881,61.1380985426787
1247,56,15,1441,884,61.34628730048578
1248,56,16,1441,891,61.83206106870229
1249,56,17,1441,899,62.387231089521165
1250,56,18,1441,908,63.0117973629424
1251,56,19,1441,916,63.56696738376127
1252,56,20,1441,925,64.19153365718252
1253,56,21,1441,935,64.8854961832061
1254,57,0,1441,949,65.85704371963914
1255,57,1,1441,954,66.20402498265094
1256,57,2,1441,953,66.13462873004858
1257,57,3,1441,951,65.99583622484386
1258,57,4,1441,943,65.44066620402498
1259,57,5,1441,932,64.67730742539902
1260,57,6,1441,923,64.0527411519778
1261,57,7,1441,915,63.49757113115892
1262,57,8,1441,907,62.94240111034004
1263,57,9,1441,898,62.317834836918806
1264,57,10,1441,890,61.76266481609993
1265,57,11,1441,884,61.34628730048578
1266,57,12,1441,883,61.27689104788342
1267,57,13,1441,884,61.34628730048578
1268,57,14,1441,884,61.34628730048578
1269,57,15,1441,888,61.62387231089521
1270,57,16,1441,897,62.248438584316446
1271,57,17,1441,905,62.803608605135324
1272,57,18,1441,914,63.42817487855656
1273,57,19,1441,922,63.98334489937543
1274,57,20,1441,933,64.74670367800138
1275,57,21,1441,941,65.30187369882026
1276,58,0,1441,955,66.2734212352533
1277,58,1,1441,958,66.48160999306037
1278,58,2,1441,958,66.48160999306037
1279,58,3,1441,953,66.13462873004858
1280,58,4,1441,943,65.44066620402498
1281,58,5,1441,934,64.81609993060374
1282,58,6,1441,925,64.19153365718252
1283,58,7,1441,916,63.56696738376127
1284,58,8,1441,908,63.0117973629424
1285,58,9,1441,899,62.387231089521165
1286,58,10,1441,890,61.76266481609993
1287,58,11,1441,888,61.62387231089521
1288,58,12,1441,888,61.62387231089521
1289,58,13,1441,888,61.62387231089521
1290,58,14,1441,888,61.62387231089521
1291,58,15,1441,895,62.10964607911173
1292,58,16,1441,903,62.664816099930604
1293,58,17,1441,911,63.21998612074948
1294,58,18,1441,920,63.84455239417071
1295,58,19,1441,928,64.3997224149896
1296,58,20,1441,937,65.02428868841082
1297,58,21,1441,946,65.64885496183206
1298,59,0,1441,960,66.6204024982651
1299,59,1,1441,960,66.6204024982651
1300,59,2,1441,961,66.68979875086745
1301,59,3,1441,953,66.13462873004858
1302,59,4,1441,945,65.5794587092297
1303,59,5,1441,937,65.02428868841082
1304,59,6,1441,927,64.33032616238724
1305,59,7,1441,918,63.70575988896599
1306,59,8,1441,910,63.15058986814712
1307,59,9,1441,900,62.456627342123525
1308,59,10,1441,891,61.83206106870229
1309,59,11,1441,891,61.83206106870229
1310,59,12,1441,892,61.90145732130465
1311,59,13,1441,891,61.83206106870229
1312,59,14,1441,893,61.97085357390701
1313,59,15,1441,901,62.526023594725885
1314,59,16,1441,909,63.08119361554476
1315,59,17,1441,919,63.77515614156835
1316,59,18,1441,927,64.33032616238724
1317,59,19,1441,935,64.8854961832061
1318,59,20,1441,943,65.44066620402498
1319,59,21,1441,952,66.06523247744622
1320,60,0,1441,963,66.82859125607217
1321,60,1,1441,963,66.82859125607217
1322,60,2,1441,962,66.75919500346981
1323,60,3,1441,954,66.20402498265094
1324,60,4,1441,945,65.5794587092297
1325,60,5,1441,937,65.02428868841082
1326,60,6,1441,930,64.53851492019432
1327,60,7,1441,921,63.91394864677307
1328,60,8,1441,913,63.3587786259542
1329,60,9,1441,903,62.664816099930604
1330,60,10,1441,896,62.179042331714086
1331,60,11,1441,895,62.10964607911173
1332,60,12,1441,894,62.04024982650937
1333,60,13,1441,895,62.10964607911173
1334,60,14,1441,897,62.248438584316446
1335,60,15,1441,906,62.87300485773768
1336,60,16,1441,915,63.49757113115892
1337,60,17,1441,926,64.26092990978488
1338,60,18,1441,935,64.8854961832061
1339,60,19,1441,943,65.44066620402498
1340,60,20,1441,952,66.06523247744622
1341,60,21,1441,959,66.55100624566273
1342,61,0,1441,967,67.10617626648161
1343,61,1,1441,968,67.17557251908397
1344,61,2,1441,964,66.89798750867453
1345,61,3,1441,956,66.34281748785565
1346,61,4,1441,948,65.78764746703678
1347,61,5,1441,938,65.09368494101318
1348,61,6,1441,929,64.46911866759196
1349,61,7,1441,920,63.84455239417071
1350,61,8,1441,913,63.3587786259542
1351,61,9,1441,903,62.664816099930604
1352,61,10,1441,900,62.456627342123525
1353,61,11,1441,900,62.456627342123525
1354,61,12,1441,899,62.387231089521165
1355,61,13,1441,900,62.456627342123525
1356,61,14,1441,905,62.803608605135324
1357,61,15,1441,913,63.3587786259542
1358,61,16,1441,923,64.0527411519778
1359,61,17,1441,930,64.53851492019432
1360,61,18,1441,938,65.09368494101318
1361,61,19,1441,948,65.78764746703678
1362,61,20,1441,958,66.48160999306037
1363,61,21,1441,966,67.03678001387925
1364,62,0,1441,970,67.31436502428869
1365,62,1,1441,970,67.31436502428869
1366,62,2,1441,964,66.89798750867453
1367,62,3,1441,956,66.34281748785565
1368,62,4,1441,947,65.71825121443442
1369,62,5,1441,938,65.09368494101318
1370,62,6,1441,930,64.53851492019432
1371,62,7,1441,923,64.0527411519778
1372,62,8,1441,915,63.49757113115892
1373,62,9,1441,905,62.803608605135324
1374,62,10,1441,904,62.734212352532964
1375,62,11,1441,902,62.595419847328245
1376,62,12,1441,902,62.595419847328245
1377,62,13,1441,903,62.664816099930604
1378,62,14,1441,910,63.15058986814712
1379,62,15,1441,919,63.77515614156835
1380,62,16,1441,928,64.3997224149896
1381,62,17,1441,936,64.95489243580846
1382,62,18,1441,948,65.78764746703678
1383,62,19,1441,956,66.34281748785565
1384,62,20,1441,965,66.96738376127689
1385,62,21,1441,970,67.31436502428869
1386,63,0,1441,972,67.45315752949341
1387,63,1,1441,972,67.45315752949341
1388,63,2,1441,964,66.89798750867453
1389,63,3,1441,957,66.41221374045801
1390,63,4,1441,949,65.85704371963914
1391,63,5,1441,941,65.30187369882026
1392,63,6,1441,931,64.60791117279666
1393,63,7,1441,923,64.0527411519778
1394,63,8,1441,914,63.42817487855656
1395,63,9,1441,905,62.803608605135324
1396,63,10,1441,905,62.803608605135324
1397,63,11,1441,905,62.803608605135324
1398,63,12,1441,905,62.803608605135324
1399,63,13,1441,907,62.94240111034004
1400,63,14,1441,919,63.77515614156835
1401,63,15,1441,927,64.33032616238724
1402,63,16,1441,935,64.8854961832061
1403,63,17,1441,945,65.5794587092297
1404,63,18,1441,953,66.13462873004858
1405,63,19,1441,961,66.68979875086745
1406,63,20,1441,969,67.24496877168633
1407,63,21,1441,972,67.45315752949341
1408,64,0,1441,976,67.73074253990285
1409,64,1,1441,975,67.66134628730049
1410,64,2,1441,966,67.03678001387925
1411,64,3,1441,955,66.2734212352533
1412,64,4,1441,946,65.64885496183206
1413,64,5,1441,938,65.09368494101318
1414,64,6,1441,928,64.3997224149896
1415,64,7,1441,920,63.84455239417071
1416,64,8,1441,912,63.28938237335184
1417,64,9,1441,908,63.0117973629424
1418,64,10,1441,910,63.15058986814712
1419,64,11,1441,911,63.21998612074948
1420,64,12,1441,910,63.15058986814712
1421,64,13,1441,915,63.49757113115892
1422,64,14,1441,922,63.98334489937543
1423,64,15,1441,930,64.53851492019432
1424,64,16,1441,938,65.09368494101318
1425,64,17,1441,948,65.78764746703678
1426,64,18,1441,956,66.34281748785565
1427,64,19,1441,964,66.89798750867453
1428,64,20,1441,975,67.66134628730049
1429,64,21,1441,977,67.80013879250521
1430,65,0,1441,976,67.73074253990285
1431,65,1,1441,972,67.45315752949341
1432,65,2,1441,963,66.82859125607217
1433,65,3,1441,954,66.20402498265094
1434,65,4,1441,945,65.5794587092297
1435,65,5,1441,937,65.02428868841082
1436,65,6,1441,928,64.3997224149896
1437,65,7,1441,919,63.77515614156835
1438,65,8,1441,911,63.21998612074948
1439,65,9,1441,910,63.15058986814712
1440,65,10,1441,910,63.15058986814712
1441,65,11,1441,911,63.21998612074948
1442,65,12,1441,910,63.15058986814712
1443,65,13,1441,918,63.70575988896599
1444,65,14,1441,927,64.33032616238724
1445,65,15,1441,934,64.81609993060374
