satellite_id,plane,slot,samples,sunlit_samples,sunlit_ratio_pct
349,10,9,1441,1000,69.39625260235947
350,10,10,1441,1000,69.39625260235947
351,10,11,1441,1000,69.39625260235947
352,10,12,1441,1005,69.74323386537127
353,10,13,1441,1012,70.22900763358778
354,10,14,1441,1020,70.78417765440666
355,10,15,1441,1024,71.0617626648161
356,10,16,1441,1029,71.4087439278279
357,10,17,1441,1035,71.82512144344206
358,10,18,1441,1040,72.17210270645386
359,10,19,1441,1046,72.58848022206801
360,10,20,1441,1053,73.07425399028452
361,10,21,1441,1055,73.21304649548924
362,10,22,1441,1054,73.14365024288688
363,10,23,1441,1054,73.14365024288688
364,10,24,1441,1054,73.14365024288688
365,10,25,1441,1055,73.21304649548924
366,10,26,1441,1056,73.2824427480916
367,10,27,1441,1055,73.21304649548924
368,10,28,1441,1055,73.21304649548924
369,10,29,1441,1054,73.14365024288688
370,10,30,1441,1054,73.14365024288688
371,10,31,1441,1056,73.2824427480916
372,10,32,1441,1050,72.86606523247745
373,10,33,1441,1044,72.4496877168633
374,11,0,1441,1113,77.23802914642609
375,11,1,1441,1108,76.8910478834143
376,11,2,1441,1102,76.47467036780014
377,11,3,1441,1097,76.12768910478835
378,11,4,1441,1091,75.71131158917419
379,11,5,1441,1086,75.36433032616239
380,11,6,1441,1087,75.43372657876475
381,11,7,1441,1087,75.43372657876475
382,11,8,1441,1086,75.36433032616239
383,11,9,1441,1086,75.36433032616239
384,11,10,1441,1086,75.36433032616239
385,11,11,1441,1088,75.50312283136711
386,11,12,1441,1093,75.8501040943789
387,11,13,1441,1099,76.26648160999306
388,11,14,1441,1106,76.75225537820958
389,11,15,1441,1110,77.02984038861902
390,11,16,1441,1117,77.51561415683553
391,11,17,1441,1123,77.93199167244968
392,11,18,1441,1129,78.34836918806384
393,11,19,1441,1130,78.4177654406662
394,11,20,1441,1130,78.4177654406662
395,11,21,1441,1131,78.48716169326856
396,11,22,1441,1131,78.48716169326856
397,11,23,1441,1130,78.4177654406662
398,11,24,1441,1130,78.4177654406662
399,11,25,1441,1132,78.55655794587092
400,11,26,1441,1131,78.48716169326856
401,11,27,1441,1131,78.48716169326856
402,11,28,1441,1131,78.48716169326856
403,11,29,1441,1131,78.48716169326856
404,11,30,1441,1131,78.48716169326856
405,11,31,1441,1131,78.48716169326856
406,11,32,1441,1125,78.0707841776544
407,11,33,1441,1119,77.65440666204024
408,12,0,1441,1282,88.96599583622485
409,12,1,1441,1277,88.61901457321305
410,12,2,1441,1274,88.41082581540597
411,12,3,1441,1275,88.48022206800833
412,12,4,1441,1273,88.34142956280361
413,12,5,1441,1274,88.41082581540597
414,12,6,1441,1274,88.41082581540597
415,12,7,1441,1274,88.41082581540597
416,12,8,1441,1274,88.41082581540597
417,12,9,1441,1275,88.48022206800833
418,12,10,1441,1275,88.48022206800833
419,12,11,1441,1275,88.48022206800833
420,12,12,1441,1277,88.61901457321305
421,12,13,1441,1284,89.10478834142957
422,12,14,1441,1290,89.52116585704373
423,12,15,1441,1294,89.79875086745315
424,12,16,1441,1295,89.86814712005551
425,12,17,1441,1296,89.93754337265787
426,12,18,1441,1294,89.79875086745315
427,12,19,1441,1295,89.86814712005551
428,12,20,1441,1295,89.86814712005551
429,12,21,1441,1295,89.86814712005551
430,12,22,1441,1295,89.86814712005551
431,12,23,1441,1295,89.86814712005551
432,12,24,1441,1295,89.86814712005551
433,12,25,1441,1296,89.93754337265787
434,12,26,1441,1295,89.86814712005551
435,12,27,1441,1295,89.86814712005551
436,12,28,1441,1296,89.93754337265787
437,12,29,1441,1296,89.93754337265787
438,12,30,1441,1295,89.86814712005551
439,12,31,1441,1296,89.93754337265787
440,12,32,1441,1294,89.79875086745315
441,12,33,1441,1288,89.38237335183901
442,13,0,1441,1441,100.0
443,13,1,1441,1441,100.0
444,13,2,1441,1441,100.0
445,13,3,1441,1441,100.0
446,13,4,1441,1441,100.0
447,13,5,1441,1441,100.0
448,13,6,1441,1441,100.0
449,13,7,1441,1441,100.0
450,13,8,1441,1441,100.0
451,13,9,1441,1441,100.0
452,13,10,1441,1441,100.0
453,13,11,1441,1441,100.0
454,13,12,1441,1441,100.0
455,13,13,1441,1441,100.0
456,13,14,1441,1441,100.0
457,13,15,1441,1441,100.0
458,13,16,1441,1441,100.0
459,13,17,1441,1441,100.0
460,13,18,1441,1441,100.0
461,13,19,1441,1441,100.0
462,13,20,1441,1441,100.0
463,13,21,1441,1441,100.0
464,13,22,1441,1441,100.0
465,13,23,1441,1441,100.0
466,13,24,1441,1441,100.0
467,13,25,1441,1441,100.0
468,13,26,1441,1441,100.0
469,13,27,1441,1441,100.0
470,13,28,1441,1441,100.0
471,13,29,1441,1441,100.0
472,13,30,1441,1441,100.0
473,13,31,1441,1441,100.0
474,13,32,1441,1441,100.0
475,13,33,1441,1441,100.0
476,14,0,1441,1441,100.0
477,14,1,1441,1441,100.0
478,14,2,1441,1441,100.0
479,14,3,1441,1441,100.0
480,14,4,1441,1441,100.0
481,14,5,1441,1441,100.0
482,14,6,1441,1441,100.0
483,14,7,1441,1441,100.0
484,14,8,1441,1441,100.0
485,14,9,1441,1441,100.0
486,14,10,1441,1441,100.0
487,14,11,1441,1441,100.0
488,14,12,1441,1441,100.0
489,14,13,1441,1441,100.0
490,14,14,1441,1441,100.0
491,14,15,1441,1441,100.0
492,14,16,1441,1441,100.0
493,14,17,1441,1441,100.0
494,14,18,1441,1441,100.0
495,14,19,1441,1441,100.0
496,14,20,1441,1441,100.0
497,14,21,1441,1441,100.0
498,14,22,1441,1441,100.0
499,14,23,1441,1441,100.0
500,14,24,1441,1441,100.0
501,14,25,1441,1441,100.0
502,14,26,1441,1441,100.0
503,14,27,1441,1441,100.0
504,14,28,1441,1441,100.0
505,14,29,1441,1441,100.0
506,14,30,1441,1441,100.0
507,14,31,1441,1441,100.0
508,14,32,1441,1441,100.0
509,14,33,1441,1441,100.0
510,15,0,1441,1441,100.0
511,15,1,1441,1441,100.0
512,15,2,1441,1441,100.0
513,15,3,1441,1441,100.0
514,15,4,1441,1441,100.0
515,15,5,1441,1441,100.0
516,15,6,1441,1441,100.0
517,15,7,1441,1441,100.0
518,15,8,1441,1441,100.0
519,15,9,1441,1441,100.0
520,15,10,1441,1441,100.0
521,15,11,1441,1441,100.0
522,15,12,1441,1441,100.0
523,15,13,1441,1441,100.0
524,15,14,1441,1441,100.0
525,15,15,1441,1441,100.0
526,15,16,1441,1441,100.0
527,15,17,1441,1441,100.0
528,15,18,1441,1441,100.0
529,15,19,1441,1441,100.0
530,15,20,1441,1441,100.0
531,15,21,1441,1441,100.0
532,15,22,1441,1441,100.0
533,15,23,1441,1441,100.0
534,15,24,1441,1441,100.0
535,15,25,1441,1441,100.0
536,15,26,1441,1441,100.0
537,15,27,1441,1441,100.0
538,15,28,1441,1441,100.0
539,15,29,1441,1441,100.0
540,15,30,1441,1441,100.0
541,15,31,1441,1441,100.0
542,15,32,1441,1441,100.0
543,15,33,1441,1441,100.0
544,16,0,1441,1354,93.96252602359472
545,16,1,1441,1356,94.10131852879944
546,16,2,1441,1356,94.10131852879944
547,16,3,1441,1358,94.24011103400416
548,16,4,1441,1366,94.79528105482304
